Area_Name,Civilian_labor_force_2000,Civilian_labor_force_2001,Civilian_labor_force_2002,Civilian_labor_force_2003,Civilian_labor_force_2004,Civilian_labor_force_2005,Civilian_labor_force_2006,Civilian_labor_force_2007,Civilian_labor_force_2008,Civilian_labor_force_2009,Civilian_labor_force_2010,Civilian_labor_force_2011,Civilian_labor_force_2012,Civilian_labor_force_2013,Civilian_labor_force_2014,Civilian_labor_force_2015,Civilian_labor_force_2016,Civilian_labor_force_2017,Civilian_labor_force_2018,Civilian_labor_force_2019,Civilian_labor_force_2020,Civilian_labor_force_2021,Civilian_labor_force_2022,Civilian_labor_force_2023,Employed_2000,Employed_2001,Employed_2002,Employed_2003,Employed_2004,Employed_2005,Employed_2006,Employed_2007,Employed_2008,Employed_2009,Employed_2010,Employed_2011,Employed_2012,Employed_2013,Employed_2014,Employed_2015,Employed_2016,Employed_2017,Employed_2018,Employed_2019,Employed_2020,Employed_2021,Employed_2022,Employed_2023,Med_HH_Income_Percent_of_State_Total_2022,Median_Household_Income_2022,Metro_2023,Rural_Urban_Continuum_Code_2023,Unemployed_2000,Unemployed_2001,Unemployed_2002,Unemployed_2003,Unemployed_2004,Unemployed_2005,Unemployed_2006,Unemployed_2007,Unemployed_2008,Unemployed_2009,Unemployed_2010,Unemployed_2011,Unemployed_2012,Unemployed_2013,Unemployed_2014,Unemployed_2015,Unemployed_2016,Unemployed_2017,Unemployed_2018,Unemployed_2019,Unemployed_2020,Unemployed_2021,Unemployed_2022,Unemployed_2023,Unemployment_rate_2000,Unemployment_rate_2001,Unemployment_rate_2002,Unemployment_rate_2003,Unemployment_rate_2004,Unemployment_rate_2005,Unemployment_rate_2006,Unemployment_rate_2007,Unemployment_rate_2008,Unemployment_rate_2009,Unemployment_rate_2010,Unemployment_rate_2011,Unemployment_rate_2012,Unemployment_rate_2013,Unemployment_rate_2014,Unemployment_rate_2015,Unemployment_rate_2016,Unemployment_rate_2017,Unemployment_rate_2018,Unemployment_rate_2019,Unemployment_rate_2020,Unemployment_rate_2021,Unemployment_rate_2022,Unemployment_rate_2023,Urban_Influence_Code_2013
"Aibonito Municipio, PR",7668.0,7460.0,7834.0,7946.0,7896.0,8136.0,8284.0,8076.0,7792.0,7551.0,7547.0,7345.0,7232.0,7012.0,6839.0,6648.0,6673.0,6575.0,6434.0,6469.0,,6720.0,6859.0,6964.0,6770.0,6569.0,6712.0,6849.0,6905.0,6916.0,7235.0,6973.0,6657.0,6169.0,6080.0,5879.0,5856.0,5816.0,5641.0,5678.0,5680.0,5643.0,5667.0,5793.0,,6158.0,6381.0,6429.0,,,1.0,1.0,898.0,891.0,1122.0,1097.0,991.0,1220.0,1049.0,1103.0,1135.0,1382.0,1467.0,1466.0,1376.0,1196.0,1198.0,970.0,993.0,932.0,767.0,676.0,,562.0,478.0,535.0,11.7,11.9,14.3,13.8,12.6,15.0,12.7,13.7,14.6,18.3,19.4,20.0,19.0,17.1,17.5,14.6,14.9,14.2,11.9,10.4,,8.4,7.0,7.7,1.0
"Aiken County, SC",68980.0,68145.0,69295.0,71277.0,73852.0,74295.0,76562.0,75585.0,75469.0,77105.0,72970.0,73635.0,73077.0,72889.0,72954.0,73880.0,73907.0,72489.0,72482.0,73822.0,73909.0,73743.0,73747.0,74151.0,66313.0,64698.0,65511.0,67304.0,69286.0,69559.0,71344.0,71235.0,70744.0,69895.0,66098.0,66901.0,66929.0,67531.0,68338.0,69572.0,70293.0,69563.0,70108.0,71746.0,70326.0,71274.0,71447.0,71936.0,105.5,67728.0,1.0,2.0,2667.0,3447.0,3784.0,3973.0,4566.0,4736.0,5218.0,4350.0,4725.0,7210.0,6872.0,6734.0,6148.0,5358.0,4616.0,4308.0,3614.0,2926.0,2374.0,2076.0,3583.0,2469.0,2300.0,2215.0,3.9,5.1,5.5,5.6,6.2,6.4,6.8,5.8,6.3,9.4,9.4,9.1,8.4,7.4,6.3,5.8,4.9,4.0,3.3,2.8,4.8,3.3,3.1,3.0,2.0
"Aitkin County, MN",7157.0,7335.0,7509.0,7586.0,7833.0,7746.0,7762.0,7699.0,7652.0,7698.0,7315.0,7128.0,6913.0,6812.0,6792.0,6893.0,7024.0,7210.0,7198.0,7321.0,7512.0,7416.0,7423.0,7514.0,6732.0,6871.0,7021.0,7063.0,7300.0,7275.0,7298.0,7172.0,7036.0,6892.0,6553.0,6443.0,6350.0,6297.0,6328.0,6432.0,6531.0,6757.0,6783.0,6864.0,6893.0,7039.0,7103.0,7155.0,71.7,59064.0,0.0,8.0,425.0,464.0,488.0,523.0,533.0,471.0,464.0,527.0,616.0,806.0,762.0,685.0,563.0,515.0,464.0,461.0,493.0,453.0,415.0,457.0,619.0,377.0,320.0,359.0,5.9,6.3,6.5,6.9,6.8,6.1,6.0,6.8,8.1,10.5,10.4,9.6,8.1,7.6,6.8,6.7,7.0,6.3,5.8,6.2,8.2,5.1,4.3,4.8,4.0
Alabama,2147173.0,2128027.0,2112621.0,2128668.0,2138306.0,2140356.0,2170007.0,2180448.0,2176854.0,2156593.0,2197028.0,2202337.0,2178508.0,2172102.0,2164715.0,2152295.0,2155729.0,2203458.0,2240109.0,2271835.0,2263144.0,2249514.0,2276362.0,2308131.0,2047731.0,2017467.0,1987633.0,2001568.0,2018783.0,2045234.0,2083207.0,2092030.0,2049579.0,1938784.0,1968824.0,1991379.0,2000848.0,2012828.0,2018705.0,2020443.0,2029157.0,2103873.0,2152270.0,2199379.0,2118600.0,2173978.0,2218627.0,2250472.0,100.0,59703.0,,,99442.0,110560.0,124988.0,127100.0,119523.0,95122.0,86800.0,88418.0,127275.0,217809.0,228204.0,210958.0,177660.0,159274.0,146010.0,131852.0,126572.0,99585.0,87839.0,72456.0,144544.0,75536.0,57735.0,57659.0,4.6,5.2,5.9,6.0,5.6,4.4,4.0,4.1,5.8,10.1,10.4,9.6,8.2,7.3,6.7,6.1,5.9,4.5,3.9,3.2,6.4,3.4,2.5,2.5,
"Alachua County, FL",117215.0,119195.0,117889.0,118193.0,119434.0,122826.0,125041.0,128559.0,130644.0,128714.0,127384.0,128282.0,129079.0,129007.0,129301.0,129993.0,133055.0,134348.0,136443.0,137739.0,134241.0,137830.0,140531.0,143954.0,113652.0,115074.0,113695.0,114395.0,115973.0,120035.0,122484.0,125393.0,125407.0,120235.0,117504.0,118574.0,120238.0,121314.0,122367.0,123941.0,127302.0,129134.0,131878.0,133605.0,126615.0,132540.0,136444.0,139514.0,84.8,58783.0,1.0,2.0,3563.0,4121.0,4194.0,3798.0,3461.0,2791.0,2557.0,3166.0,5237.0,8479.0,9880.0,9708.0,8841.0,7693.0,6934.0,6052.0,5753.0,5214.0,4565.0,4134.0,7626.0,5290.0,4087.0,4440.0,3.0,3.5,3.6,3.2,2.9,2.3,2.0,2.5,4.0,6.6,7.8,7.6,6.8,6.0,5.4,4.7,4.3,3.9,3.3,3.0,5.7,3.8,2.9,3.1,2.0
"Alamance County, NC",69404.0,69042.0,69518.0,70642.0,69827.0,69250.0,69908.0,70249.0,71473.0,72085.0,77083.0,77660.0,78641.0,77398.0,76826.0,77206.0,78694.0,78810.0,79653.0,81735.0,78631.0,80769.0,83565.0,85834.0,67206.0,65152.0,64296.0,65336.0,65189.0,64805.0,65795.0,66406.0,66884.0,63318.0,68786.0,70181.0,71776.0,71939.0,72595.0,73126.0,74964.0,75458.0,76607.0,78631.0,73052.0,76817.0,80446.0,82920.0,90.4,61034.0,1.0,3.0,2198.0,3890.0,5222.0,5306.0,4638.0,4445.0,4113.0,3843.0,4589.0,8767.0,8297.0,7479.0,6865.0,5459.0,4231.0,4080.0,3730.0,3352.0,3046.0,3104.0,5579.0,3952.0,3119.0,2914.0,3.2,5.6,7.5,7.5,6.6,6.4,5.9,5.5,6.4,12.2,10.8,9.6,8.7,7.1,5.5,5.3,4.7,4.3,3.8,3.8,7.1,4.9,3.7,3.4,2.0
"Alameda County, CA",768654.0,776398.0,771356.0,754430.0,741445.0,734383.0,735010.0,746245.0,756795.0,764554.0,782680.0,785124.0,796456.0,799847.0,806326.0,819008.0,831827.0,838175.0,841578.0,841545.0,818093.0,811171.0,819817.0,826102.0,741264.0,739045.0,719228.0,702182.0,697890.0,696983.0,702439.0,711529.0,709639.0,682769.0,695343.0,704596.0,726131.0,741222.0,758819.0,779897.0,796037.0,807100.0,815841.0,816480.0,745114.0,761786.0,792342.0,792439.0,132.4,121190.0,1.0,1.0,27390.0,37353.0,52128.0,52248.0,43555.0,37400.0,32571.0,34716.0,47156.0,81785.0,87337.0,80528.0,70325.0,58625.0,47507.0,39111.0,35790.0,31075.0,25737.0,25065.0,72979.0,49385.0,27475.0,33663.0,3.6,4.8,6.8,6.9,5.9,5.1,4.4,4.7,6.2,10.7,11.2,10.3,8.8,7.3,5.9,4.8,4.3,3.7,3.1,3.0,8.9,6.1,3.4,4.1,1.0
"Alamosa County, CO",7205.0,7754.0,8230.0,8204.0,8280.0,8165.0,8287.0,8424.0,8410.0,8954.0,7681.0,7676.0,7737.0,7555.0,7509.0,7648.0,7964.0,8067.0,8490.0,8431.0,8297.0,8075.0,8101.0,7945.0,6946.0,7427.0,7817.0,7725.0,7787.0,7716.0,7908.0,8094.0,7969.0,8343.0,6955.0,6904.0,6915.0,6832.0,6970.0,7267.0,7657.0,7810.0,8171.0,8144.0,7806.0,7593.0,7801.0,7649.0,60.5,53942.0,0.0,7.0,259.0,327.0,413.0,479.0,493.0,449.0,379.0,330.0,441.0,611.0,726.0,772.0,822.0,723.0,539.0,381.0,307.0,257.0,319.0,287.0,491.0,482.0,300.0,296.0,3.6,4.2,5.0,5.8,6.0,5.5,4.6,3.9,5.2,6.8,9.5,10.1,10.6,9.6,7.2,5.0,3.9,3.2,3.8,3.4,5.9,6.0,3.7,3.7,11.0
Alaska,319777.0,321652.0,327054.0,332494.0,337469.0,344157.0,348756.0,350233.0,355298.0,359379.0,361707.0,364599.0,364153.0,363544.0,364281.0,362425.0,362017.0,360589.0,355499.0,352029.0,346552.0,351520.0,353692.0,357094.0,299590.0,301422.0,303560.0,306964.0,312394.0,320273.0,325672.0,328309.0,332364.0,330718.0,332185.0,336312.0,337834.0,338104.0,339704.0,339604.0,338193.0,337108.0,334068.0,332197.0,317678.0,329147.0,338729.0,342005.0,100.0,88072.0,,,20187.0,20230.0,23494.0,25530.0,25075.0,23884.0,23084.0,21924.0,22934.0,28661.0,29522.0,28287.0,26319.0,25440.0,24577.0,22821.0,23824.0,23481.0,21431.0,19832.0,28874.0,22373.0,14963.0,15089.0,6.3,6.3,7.2,7.7,7.4,6.9,6.6,6.3,6.5,8.0,8.2,7.8,7.2,7.0,6.7,6.3,6.6,6.5,6.0,5.6,8.3,6.4,4.2,4.2,
"Albany County, NY",154389.0,154790.0,157688.0,157732.0,158263.0,159158.0,159526.0,158424.0,159330.0,158969.0,161626.0,158506.0,160401.0,160574.0,157049.0,158197.0,158526.0,161093.0,161009.0,161313.0,159599.0,157766.0,158683.0,160625.0,149260.0,149607.0,151424.0,150958.0,151559.0,152920.0,153401.0,152391.0,151681.0,148024.0,150137.0,147443.0,148855.0,150583.0,149307.0,151269.0,151974.0,154316.0,155092.0,155698.0,148570.0,150727.0,153760.0,155345.0,96.9,76997.0,1.0,2.0,5129.0,5183.0,6264.0,6774.0,6704.0,6238.0,6125.0,6033.0,7649.0,10945.0,11489.0,11063.0,11546.0,9991.0,7742.0,6928.0,6552.0,6777.0,5917.0,5615.0,11029.0,7039.0,4923.0,5280.0,3.3,3.3,4.0,4.3,4.2,3.9,3.8,3.8,4.8,6.9,7.1,7.0,7.2,6.2,4.9,4.4,4.1,4.2,3.7,3.5,6.9,4.5,3.1,3.3,2.0
"Albany County, WY",18220.0,18421.0,18349.0,18715.0,19824.0,19548.0,18854.0,18812.0,19134.0,19694.0,21248.0,21536.0,20493.0,20392.0,20251.0,20471.0,20975.0,20520.0,20439.0,20485.0,20556.0,20628.0,21324.0,21491.0,17621.0,17789.0,17749.0,18094.0,19239.0,19013.0,18389.0,18386.0,18669.0,18880.0,20224.0,20574.0,19586.0,19620.0,19516.0,19836.0,20299.0,19914.0,19762.0,19841.0,19784.0,19931.0,20687.0,20932.0,75.1,53537.0,0.0,4.0,599.0,632.0,600.0,621.0,585.0,535.0,465.0,426.0,465.0,814.0,1024.0,962.0,907.0,772.0,735.0,635.0,676.0,606.0,677.0,644.0,772.0,697.0,637.0,559.0,3.3,3.4,3.3,3.3,3.0,2.7,2.5,2.3,2.4,4.1,4.8,4.5,4.4,3.8,3.6,3.1,3.2,3.0,3.3,3.1,3.8,3.4,3.0,2.6,5.0
"Albemarle County, VA",43572.0,44286.0,44460.0,44909.0,45848.0,47503.0,49789.0,51323.0,52545.0,52139.0,51043.0,52080.0,52571.0,52554.0,53788.0,54136.0,54534.0,55877.0,56437.0,58210.0,55996.0,56218.0,58034.0,59824.0,42829.0,43307.0,43012.0,43299.0,44300.0,46047.0,48475.0,50080.0,50855.0,49407.0,47912.0,49185.0,49877.0,50068.0,51417.0,52053.0,52631.0,54055.0,54914.0,56788.0,52894.0,54402.0,56548.0,58244.0,110.4,94727.0,1.0,3.0,743.0,979.0,1448.0,1610.0,1548.0,1456.0,1314.0,1243.0,1690.0,2732.0,3131.0,2895.0,2694.0,2486.0,2371.0,2083.0,1903.0,1822.0,1523.0,1422.0,3102.0,1816.0,1486.0,1580.0,1.7,2.2,3.3,3.6,3.4,3.1,2.6,2.4,3.2,5.2,6.1,5.6,5.1,4.7,4.4,3.8,3.5,3.3,2.7,2.4,5.5,3.2,2.6,2.6,2.0
"Alcona County, MI",4476.0,4347.0,4153.0,4195.0,4187.0,4301.0,4455.0,4297.0,4287.0,4094.0,3836.0,3791.0,3724.0,3808.0,3836.0,3826.0,3839.0,3840.0,3817.0,3903.0,3860.0,3732.0,3867.0,3640.0,4161.0,3897.0,3710.0,3698.0,3738.0,3855.0,3972.0,3853.0,3792.0,3342.0,3171.0,3269.0,3257.0,3304.0,3428.0,3515.0,3543.0,3569.0,3566.0,3654.0,3459.0,3475.0,3606.0,3375.0,80.4,53788.0,0.0,9.0,315.0,450.0,443.0,497.0,449.0,446.0,483.0,444.0,495.0,752.0,665.0,522.0,467.0,504.0,408.0,311.0,296.0,271.0,251.0,249.0,401.0,257.0,261.0,265.0,7.0,10.4,10.7,11.8,10.7,10.4,10.8,10.3,11.5,18.4,17.3,13.8,12.5,13.2,10.6,8.1,7.7,7.1,6.6,6.4,10.4,6.9,6.7,7.3,10.0
"Alcorn County, MS",16633.0,16346.0,16020.0,15894.0,15933.0,15991.0,15319.0,15297.0,15096.0,14861.0,15745.0,16227.0,16169.0,15387.0,15083.0,15671.0,15747.0,15998.0,16088.0,16186.0,15125.0,15096.0,14959.0,14716.0,15831.0,15435.0,14790.0,14753.0,14876.0,14855.0,14240.0,14236.0,13927.0,13120.0,13978.0,14506.0,14789.0,14198.0,14071.0,14777.0,14911.0,15271.0,15402.0,15411.0,14189.0,14386.0,14430.0,14274.0,94.0,49627.0,0.0,7.0,802.0,911.0,1230.0,1141.0,1057.0,1136.0,1079.0,1061.0,1169.0,1741.0,1767.0,1721.0,1380.0,1189.0,1012.0,894.0,836.0,727.0,686.0,775.0,936.0,710.0,529.0,442.0,4.8,5.6,7.7,7.2,6.6,7.1,7.0,6.9,7.7,11.7,11.2,10.6,8.5,7.7,6.7,5.7,5.3,4.5,4.3,4.8,6.2,4.7,3.5,3.0,8.0
"Aleutians East Borough, AK",942.0,1011.0,970.0,1012.0,1115.0,1075.0,1136.0,1091.0,1141.0,1133.0,2028.0,2174.0,2130.0,2207.0,2219.0,2472.0,2589.0,2544.0,2316.0,2544.0,2508.0,2433.0,2400.0,2522.0,860.0,928.0,886.0,915.0,1019.0,972.0,1040.0,1006.0,1045.0,1018.0,1910.0,2036.0,1983.0,2073.0,2121.0,2395.0,2523.0,2485.0,2250.0,2483.0,2404.0,2373.0,2351.0,2469.0,97.5,85852.0,0.0,9.0,82.0,83.0,84.0,97.0,96.0,103.0,96.0,85.0,96.0,115.0,118.0,138.0,147.0,134.0,98.0,77.0,66.0,59.0,66.0,61.0,104.0,60.0,49.0,53.0,8.7,8.2,8.7,9.6,8.6,9.6,8.5,7.8,8.4,10.2,5.8,6.3,6.9,6.1,4.4,3.1,2.5,2.3,2.8,2.4,4.1,2.5,2.0,2.1,12.0
"Aleutians West Census Area, AK",2738.0,2639.0,2739.0,2940.0,3077.0,3139.0,3205.0,3081.0,3055.0,3002.0,3949.0,4238.0,4252.0,4252.0,4464.0,4060.0,3982.0,3745.0,3639.0,3633.0,3826.0,3502.0,3433.0,3553.0,2597.0,2485.0,2569.0,2755.0,2878.0,2958.0,3023.0,2915.0,2883.0,2785.0,3742.0,3985.0,3953.0,3957.0,4253.0,3908.0,3856.0,3616.0,3521.0,3516.0,3645.0,3368.0,3322.0,3446.0,127.4,112218.0,0.0,9.0,141.0,154.0,170.0,185.0,199.0,181.0,182.0,166.0,172.0,217.0,207.0,253.0,299.0,295.0,211.0,152.0,126.0,129.0,118.0,117.0,181.0,134.0,111.0,107.0,5.1,5.8,6.2,6.3,6.5,5.8,5.7,5.4,5.6,7.2,5.2,6.0,7.0,6.9,4.7,3.7,3.2,3.4,3.2,3.2,4.7,3.8,3.2,3.0,11.0
"Alexander County, IL",3632.0,3499.0,3462.0,3486.0,3393.0,3339.0,3297.0,3268.0,3106.0,2993.0,2967.0,2889.0,2748.0,2687.0,2556.0,2297.0,2215.0,2136.0,2079.0,1951.0,1835.0,1831.0,1798.0,1811.0,3362.0,3219.0,3149.0,3116.0,3083.0,3053.0,3031.0,2996.0,2805.0,2623.0,2615.0,2516.0,2418.0,2348.0,2281.0,2086.0,2008.0,1957.0,1909.0,1831.0,1647.0,1682.0,1679.0,1697.0,53.9,41378.0,1.0,3.0,270.0,280.0,313.0,370.0,310.0,286.0,266.0,272.0,301.0,370.0,352.0,373.0,330.0,339.0,275.0,211.0,207.0,179.0,170.0,120.0,188.0,149.0,119.0,114.0,7.4,8.0,9.0,10.6,9.1,8.6,8.1,8.3,9.7,12.4,11.9,12.9,12.0,12.6,10.8,9.2,9.3,8.4,8.2,6.2,10.2,8.1,6.6,6.3,2.0
"Alexander County, NC",19388.0,19239.0,18777.0,18715.0,18699.0,18368.0,18568.0,18278.0,18289.0,18379.0,18322.0,17989.0,17826.0,17513.0,17471.0,17523.0,17778.0,17718.0,17677.0,17816.0,17060.0,17320.0,17930.0,18013.0,18852.0,18100.0,17397.0,17325.0,17506.0,17305.0,17605.0,17244.0,17006.0,15721.0,15955.0,15961.0,16078.0,16189.0,16518.0,16671.0,17022.0,17073.0,17108.0,17229.0,15797.0,16577.0,17347.0,17433.0,100.3,67717.0,1.0,2.0,536.0,1139.0,1380.0,1390.0,1193.0,1063.0,963.0,1034.0,1283.0,2658.0,2367.0,2028.0,1748.0,1324.0,953.0,852.0,756.0,645.0,569.0,587.0,1263.0,743.0,583.0,580.0,2.8,5.9,7.3,7.4,6.4,5.8,5.2,5.7,7.0,14.5,12.9,11.3,9.8,7.6,5.5,4.9,4.3,3.6,3.2,3.3,7.4,4.3,3.3,3.2,2.0
"Alexandria city, VA",80962.0,81870.0,83414.0,82860.0,84143.0,84891.0,86727.0,89472.0,93019.0,94797.0,90436.0,92366.0,93156.0,93742.0,93893.0,94551.0,96536.0,100279.0,100401.0,101332.0,98544.0,98279.0,100719.0,103591.0,79532.0,79602.0,80439.0,80243.0,81660.0,82513.0,84641.0,87317.0,90246.0,90145.0,85872.0,88257.0,89424.0,90037.0,90355.0,91485.0,93776.0,97446.0,98108.0,99195.0,92409.0,94612.0,98425.0,101169.0,128.3,110115.0,1.0,1.0,1430.0,2268.0,2975.0,2617.0,2483.0,2378.0,2086.0,2155.0,2773.0,4652.0,4564.0,4109.0,3732.0,3705.0,3538.0,3066.0,2760.0,2833.0,2293.0,2137.0,6135.0,3667.0,2294.0,2422.0,1.8,2.8,3.6,3.2,3.0,2.8,2.4,2.4,3.0,4.9,5.0,4.4,4.0,4.0,3.8,3.2,2.9,2.8,2.3,2.1,6.2,3.7,2.3,2.3,1.0
"Alfalfa County, OK",2609.0,2522.0,2505.0,2566.0,2496.0,2332.0,2276.0,2325.0,2471.0,2538.0,2495.0,2552.0,2908.0,2933.0,3092.0,3162.0,2965.0,2947.0,2886.0,2791.0,2756.0,2695.0,2717.0,2748.0,2533.0,2447.0,2420.0,2466.0,2403.0,2233.0,2182.0,2226.0,2398.0,2412.0,2378.0,2453.0,2827.0,2840.0,3018.0,3071.0,2870.0,2873.0,2826.0,2737.0,2653.0,2628.0,2662.0,2675.0,97.3,58045.0,0.0,8.0,76.0,75.0,85.0,100.0,93.0,99.0,94.0,99.0,73.0,126.0,117.0,99.0,81.0,93.0,74.0,91.0,95.0,74.0,60.0,54.0,103.0,67.0,55.0,73.0,2.9,3.0,3.4,3.9,3.7,4.2,4.1,4.3,3.0,5.0,4.7,3.9,2.8,3.2,2.4,2.9,3.2,2.5,2.1,1.9,3.7,2.5,2.0,2.7,10.0
"Alger County, MI",4379.0,4448.0,4405.0,4432.0,4391.0,4389.0,4472.0,4390.0,4278.0,4237.0,3556.0,3463.0,3446.0,3386.0,3324.0,3246.0,3274.0,3291.0,3216.0,3197.0,3135.0,3101.0,3228.0,3324.0,4136.0,4164.0,4092.0,4088.0,4053.0,4056.0,4108.0,4017.0,3872.0,3672.0,3068.0,3042.0,3040.0,2993.0,2977.0,2966.0,3002.0,3021.0,2961.0,2945.0,2784.0,2861.0,2994.0,3069.0,88.7,59390.0,0.0,9.0,243.0,284.0,313.0,344.0,338.0,333.0,364.0,373.0,406.0,565.0,488.0,421.0,406.0,393.0,347.0,280.0,272.0,270.0,255.0,252.0,351.0,240.0,234.0,255.0,5.5,6.4,7.1,7.8,7.7,7.6,8.1,8.5,9.5,13.3,13.7,12.2,11.8,11.6,10.4,8.6,8.3,8.2,7.9,7.9,11.2,7.7,7.2,7.7,10.0
"Allamakee County, IA",7964.0,8446.0,8355.0,8069.0,7942.0,7990.0,8173.0,8170.0,7895.0,7511.0,7899.0,7781.0,7626.0,7662.0,7703.0,7697.0,7708.0,7586.0,7466.0,7488.0,7039.0,7049.0,7092.0,7108.0,7690.0,8108.0,7975.0,7625.0,7470.0,7570.0,7800.0,7780.0,7393.0,6744.0,7270.0,7213.0,7133.0,7177.0,7270.0,7325.0,7329.0,7288.0,7234.0,7232.0,6689.0,6756.0,6818.0,6835.0,87.1,60743.0,0.0,8.0,274.0,338.0,380.0,444.0,472.0,420.0,373.0,390.0,502.0,767.0,629.0,568.0,493.0,485.0,433.0,372.0,379.0,298.0,232.0,256.0,350.0,293.0,274.0,273.0,3.4,4.0,4.5,5.5,5.9,5.3,4.6,4.8,6.4,10.2,8.0,7.3,6.5,6.3,5.6,4.8,4.9,3.9,3.1,3.4,5.0,4.2,3.9,3.8,6.0
"Allegan County, MI",57841.0,57869.0,55109.0,53118.0,53438.0,55106.0,56374.0,55953.0,55140.0,54033.0,56490.0,56723.0,56883.0,58171.0,59859.0,60755.0,61447.0,61238.0,62063.0,62667.0,62300.0,60567.0,62102.0,64721.0,56128.0,55314.0,52012.0,49658.0,50010.0,51646.0,52823.0,52364.0,51033.0,47245.0,50270.0,51967.0,52752.0,54330.0,56610.0,58207.0,59033.0,58962.0,60024.0,60680.0,57581.0,57793.0,59858.0,62513.0,113.4,75893.0,0.0,4.0,1713.0,2555.0,3097.0,3460.0,3428.0,3460.0,3551.0,3589.0,4107.0,6788.0,6220.0,4756.0,4131.0,3841.0,3249.0,2548.0,2414.0,2276.0,2039.0,1987.0,4719.0,2774.0,2244.0,2208.0,3.0,4.4,5.6,6.5,6.4,6.3,6.3,6.4,7.4,12.6,11.0,8.4,7.3,6.6,5.4,4.2,3.9,3.7,3.3,3.2,7.6,4.6,3.6,3.4,5.0
"Allegany County, MD",32861.0,33122.0,33482.0,34684.0,35080.0,35464.0,35475.0,35190.0,35668.0,36454.0,34477.0,34102.0,33850.0,33614.0,33252.0,32260.0,32365.0,32643.0,32656.0,32915.0,31355.0,30396.0,31030.0,30799.0,30932.0,30951.0,31260.0,32452.0,32770.0,33124.0,33317.0,33262.0,33521.0,33109.0,31189.0,30990.0,30875.0,30785.0,30763.0,30051.0,30416.0,30836.0,30916.0,31298.0,29022.0,28617.0,29877.0,29936.0,53.3,50582.0,0.0,4.0,1929.0,2171.0,2222.0,2232.0,2310.0,2340.0,2158.0,1928.0,2147.0,3345.0,3288.0,3112.0,2975.0,2829.0,2489.0,2209.0,1949.0,1807.0,1740.0,1617.0,2333.0,1779.0,1153.0,863.0,5.9,6.6,6.6,6.4,6.6,6.6,6.1,5.5,6.0,9.2,9.5,9.1,8.8,8.4,7.5,6.8,6.0,5.5,5.3,4.9,7.4,5.9,3.7,2.8,2.0
"Allegany County, NY",22711.0,23006.0,23453.0,23390.0,23524.0,23520.0,23530.0,23355.0,23933.0,23911.0,24270.0,23692.0,23658.0,23773.0,23292.0,20309.0,20070.0,20060.0,19908.0,19727.0,19452.0,19163.0,19028.0,19399.0,21608.0,21913.0,22175.0,21846.0,22000.0,22147.0,22308.0,22102.0,22419.0,21794.0,22004.0,21561.0,21638.0,21945.0,21833.0,18979.0,18781.0,18740.0,18802.0,18690.0,17943.0,18191.0,18242.0,18571.0,69.8,55466.0,0.0,7.0,1103.0,1093.0,1278.0,1544.0,1524.0,1373.0,1222.0,1253.0,1514.0,2117.0,2266.0,2131.0,2020.0,1828.0,1459.0,1330.0,1289.0,1320.0,1106.0,1037.0,1509.0,972.0,786.0,828.0,4.9,4.8,5.4,6.6,6.5,5.8,5.2,5.4,6.3,8.9,9.3,9.0,8.5,7.7,6.3,6.5,6.4,6.6,5.6,5.3,7.8,5.1,4.1,4.3,9.0
"Alleghany County, NC",5641.0,5273.0,4890.0,4951.0,4914.0,4910.0,4969.0,4917.0,4569.0,4714.0,4764.0,4655.0,4643.0,4425.0,4390.0,4462.0,4413.0,4301.0,4249.0,4352.0,4090.0,4213.0,4462.0,4266.0,5301.0,4819.0,4427.0,4473.0,4586.0,4619.0,4702.0,4642.0,4226.0,4130.0,4199.0,4086.0,4148.0,4047.0,4099.0,4191.0,4170.0,4083.0,4055.0,4148.0,3795.0,4013.0,4284.0,4075.0,73.4,49524.0,0.0,9.0,340.0,454.0,463.0,478.0,328.0,291.0,267.0,275.0,343.0,584.0,565.0,569.0,495.0,378.0,291.0,271.0,243.0,218.0,194.0,204.0,295.0,200.0,178.0,191.0,6.0,8.6,9.5,9.7,6.7,5.9,5.4,5.6,7.5,12.4,11.9,12.2,10.7,8.5,6.6,6.1,5.5,5.1,4.6,4.7,7.2,4.7,4.0,4.5,10.0
"Alleghany County, VA",7733.0,7821.0,8058.0,8025.0,7501.0,7490.0,7348.0,6991.0,6882.0,7105.0,7964.0,7893.0,7788.0,7515.0,7221.0,7075.0,6941.0,7070.0,6959.0,7000.0,6753.0,6552.0,6596.0,6491.0,7500.0,7487.0,7615.0,7634.0,7119.0,7110.0,6964.0,6662.0,6481.0,6445.0,7261.0,7276.0,7248.0,7032.0,6801.0,6722.0,6593.0,6749.0,6699.0,6766.0,6297.0,6284.0,6385.0,6264.0,61.1,52412.0,0.0,6.0,233.0,334.0,443.0,391.0,382.0,380.0,384.0,329.0,401.0,660.0,703.0,617.0,540.0,483.0,420.0,353.0,348.0,321.0,260.0,234.0,456.0,268.0,211.0,227.0,3.0,4.3,5.5,4.9,5.1,5.1,5.2,4.7,5.8,9.3,8.8,7.8,6.9,6.4,5.8,5.0,5.0,4.5,3.7,3.3,6.8,4.1,3.2,3.5,6.0
